DATAFLOW,LAST UPDATE,freq,animals,month,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CH,2020,1518.16,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CH,2021,1519.23,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,1987,44.50,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,1988,46.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,1989,49.30,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,1990,54.70,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,1991,55.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,1992,55.80,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,1993,61.10,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,1994,64.40,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,1995,68.10,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,1996,70.00,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,1997,62.40,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,1998,55.74,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,1999,53.96,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2000,53.98,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2001,53.43,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2002,58.16,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2003,58.65,
ESTAT:APRO_MT_LSCATL(1.0),27/06/22 23:00:00,A,A2000,M12,THS_HD,CY,2004,60.31,
